Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;4;0;7;;C11,C15,C17,C19,C3,C5,CJA,;
1;1;1;1;php bn:01753580n,;C11,;
2;3;1;3;texte bn:00076732n,;C17,C5,CJA,;
3;3;1;3;client web bn:00013447n,;C3,C5,CJA,;
4;3;1;3;nombre bn:00058285n,;C19,C5,CJA,;
5;1;1;1;pouvoir bn:00084451v,;C15,;
6;2;2;2;nombre bn:00058285n,chaîne bn:00074685n,;C19,C5,;
7;2;3;2;texte bn:00076732n,client web bn:00013447n,nombre bn:00058285n,;C5,CJA,;
8;1;4;1;texte bn:00076732n,client web bn:00013447n,nombre bn:00058285n,chaîne bn:00074685n,;C5,;
9;1;5;1;texte bn:00076732n,fichier bn:00021475n,client web bn:00013447n,nombre bn:00058285n,serveur bn:00044916n,;CJA,;
10;0;8;0;php bn:01753580n,texte bn:00076732n,fichier bn:00021475n,client web bn:00013447n,nombre bn:00058285n,serveur bn:00044916n,chaîne bn:00074685n,pouvoir bn:00084451v,;;
