X;C1;C11;C12;C13;C14;C15;C16;C17;C18;C19;C2;C3;C4;C5;C6;C7;C8;C9
lien hypertextes;0.110375;0.0967188;0;0.123509;0;0.0846352;0;0;0.104179;0.0962909;0.101174;0;0.116748;0.0928463;0.0959818;0;0.132967;0.0975235
url;0.200262;0.250329;0.209583;0;0.237754;0.210069;0.238067;0.217161;0.215591;0.22467;0;0.229542;0.195798;0.225524;0;0;0;0.240124
textuels;0.000282965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
case à cocher;0.0284231;0.0210309;0;0;0.0317647;0.0165289;0;0;0.0256469;0;0;0;0.0265418;0;0.0218254;0;0;0.0197568
page web dynamique;0.00225925;0;0;0.00424628;0;0;0;0.00169924;0;0;0;0;0;0;0.00162338;0;0;0
post;0.187413;0.187112;0.18215;0.175415;0.167229;0.205352;0;0;0;0.192674;0.177448;0.200223;0.206677;0.202971;0.187256;0.143131;0;0.177551
champ de saisie;0.0486842;0.0362563;0;0.0792768;0.0424818;0.0365943;0;0;0;0.0383357;0.0446086;0;0.0512109;0;0;0;0.0797836;0.0340215
size;0.00450831;0;0;0;0;0;0;0;0;0.00256946;0;0.00214104;0;0.00272572;0;0;0.0137812;0
nombre;0.0396889;0.0247836;0;0.0667948;0;0.0303119;0;0.0306498;0;0;0.036323;0.023082;0;0;0.0307421;0;0;0.0266978
text;0.139169;0.13936;0.115746;0;0;0.123047;0.133604;0;0.149083;0.126164;0.113959;0.123783;0.140041;0.135571;0.137563;0;0;0
vide;0.0011309;0.000702124;0;0;0;0;0;0.00085034;0;0;0;0;0;0;0;0;0;0
liste déroulante;0.00225925;0.00140326;0;0;0;0;0;0;0;0;0;0;0.0021488;0;0.00162338;0;0;0
sélectionner;0.0011309;0;0;0;0;0.00060042;0;0;0;0;0;0;0;0;0.000812348;0;0;0
déclencher;0.0011309;0.000702124;0;0;0;0;0;0;0;0;0;0.000536121;0;0;0;0;0;0
réinitialisation;0.0011309;0.000702124;0;0;0;0;0;0;0;0;0.0011873;0;0;0;0;0;0;0
langage;0.258251;0.417684;0.35232;0.145672;0.27284;0.467518;0.324396;0.349057;0.321598;0.433167;0.212006;0.472481;0.268933;0.431211;0.373224;0;0.0855029;0.43201
langage impératif;0.000282965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
impératif;0.000565771;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000406339;0;0;0
zones;0;0.00280259;0;0.00845666;0.00485732;0;0;0;0;0;0;0.00214104;0;0;0.00324149;0;0;0
utilisateur;0;0.113143;0.113866;0;0.140158;0.0991635;0;0.116946;0.128639;0;0;0.0912418;0.118659;0.111229;0.125571;0;0;0.11233
affectation;0.0320928;0;0;0;0.032967;0.0256713;0.0287969;0.0284185;0;0;0.032158;0.0224245;0;0;0.025974;0.0424779;0;0
booléen;0.165543;0.119288;0.159688;0.147801;0.129119;0.149928;0.13658;0.140628;0;0.145885;0.143123;0.172166;0.142497;0;0;0.141624;0.0995025;0
réalité;0.00897616;0.00558952;0;0;0;0.00478326;0;0.00676247;0;0.00512574;0;0;0;0;0.00646204;0;0;0
concatène;0.00225925;0.00140326;0;0;0;0;0;0.00169924;0;0.00128638;0;0;0;0;0;0;0;0
addition;0.0323199;0;0.0225535;0.0538922;0;0.0189181;0;0.0240664;0;0;0;0.0153095;0;0;0.0213946;0;0;0.0188775
soustraction;0.0166991;0;0.0115964;0.028866;0;0.00953232;0;0.012605;0;0;0;0;0;0;0.011236;0;0;0.00953516
multiplié;0.0011309;0.000702124;0;0;0;0;0;0.00085034;0;0;0;0;0;0;0;0;0;0
modulo;0.0559514;0.0384291;0.0394786;0;0;0.0336525;0.0469307;0.047426;0;0.0363072;0;0.0333811;0;0;0;0;0;0.0383788
égalité;0.00897616;0.00558952;0;0;0;0;0.00701601;0.00676247;0;0;0;0;0.00854017;0.00543663;0;0;0;0
logiques;0.222315;0.252321;0.27026;0;0.227142;0.312976;0.273486;0.2693;0;0.290112;0.199219;0.294958;0;0.269469;0.264922;0.153226;0.103878;0.255973
syntaxe;0.140359;0.117491;0;0;0.138285;0.0978437;0.119859;0;0;0.102693;0;0.0952614;0.123758;0.113436;0.11852;0;0;0.109979
case;0.0409902;0.0288087;0.0325249;0;0;0.0309158;0;0.0361151;0;0;0.0377045;0.0259264;0;0;0.0353723;0;0;0.029965
associer;0;0.0955493;0.11071;0.120654;0;0.0949255;0.107217;0.117125;0;0.0925123;0;0.0865112;0;0.100734;0.109793;0;0;0.0951944
personne;0;0.0102573;0.0123839;0;0;0;0;0;0;0;0;0.0071799;0.0148266;0.00980724;0;0;0.044665;0.00988243
prenom;0.0611511;0.0488578;0;0;0;0.038803;0;0;0.0560035;0.0467405;0;0;0;0.0455429;0.0532646;0.0875256;0.114523;0.046732
structure de contrôle;0.180153;0;0;0.133609;0.184519;0.186824;0.186658;0.186677;0.179104;0.173868;0.171527;0.166439;0;0.186264;0.182376;0;0;0.179434
définition;0.183968;0.235759;0.189401;0;0.218224;0;0.216184;0.198747;0.21557;0.202965;0;0.206503;0.179863;0.230295;0.223848;0;0;0.227613
initialiser;0.0414106;0;0;0;0;0.0278062;0;0.0326198;0;0.0281426;0.0389972;0.027723;0;0.027764;0.0322266;0.0654083;0;0
dépendre;0.0150125;0.0100817;0.0104287;0;0;0.00863352;0.0121978;0;0;0;0;0.00852084;0;0;0.0118498;0;0;0
méthode post;0.162065;0.14912;0;0;0;0.168018;0.167267;0.153846;0.165833;0.159131;0.149613;0.149404;0;0;0.157869;0.154686;0.108231;0.156178
fermeture;0.0534884;0;0.0414136;0;0;0;0.0431832;0;0.0515577;0;0;0.0369362;0.0542079;0.044742;0.0465428;0;0.104644;0.041817
passwd;0.000565771;0;0;0;0;0;0;0;0;0;0;0;0;0.00034153;0;0;0;0
machine;0;0.0419686;0.0447511;0;0.065931;0.035347;0;0;0.0517203;0.0377943;0;0.0302087;0;0.0394952;0.047241;0;0;0
mysql;0;0.211136;0.22454;0.135385;0.230557;0.210374;0.19218;0.214607;0;0.196911;0;0.208774;0.185667;0.222648;0.218366;0;0;0.200678
salaire;0;0;0;0;0;0.00060042;0;0;0;0.000643604;0;0;0;0;0;0;0.00348129;0
phase;0.00225925;0;0;0;0;0;0;0;0;0.00128638;0;0;0;0.00136472;0.00162338;0;0;0
être utile;0.0166806;0.0104221;0.0115875;0;0;0.00892591;0;0.0130197;0;0;0;0.00851403;0;0;0.0124448;0;0;0
boucle while;0.0235746;0;0.0189801;0;0;0.013895;0;0.0191308;0.0194731;0.0179394;0;0;0;0;0;0;0.0640316;0.0181264
jour;0.0349631;0.0219893;0;0;0.0375807;0.0188624;0;0;0.0292438;0.0201925;0;0.0168754;0;0;0.0253566;0;0;0
euro;0.00225925;0;0;0;0.00243457;0;0;0;0;0.00128638;0;0;0;0;0.00162338;0;0;0
etc;0.0349631;0;0;0;0;0.0188624;0;0.026512;0;0.0201925;0;0.0168754;0;0.0213975;0.0253566;0;0;0.0215597
programmation;0.202077;0.188357;0;0.17284;0;0.198619;0;0.174229;0.201018;0.180927;0.175105;0.180146;0.202803;0.199785;0.198259;0;0;0.202141
site;0.184697;0.268359;0.223319;0;0.218779;0.261197;0.247321;0.239646;0.245117;0;0.150458;0.249194;0.192152;0.256705;0.264726;0;0;0.272013
détruire;0.00841515;0;0.00602527;0;0;0.0044843;0;0;0.00700771;0;0;0;0;0;0;0.0143266;0;0.00548039
second;0.00897616;0.00558952;0;0;0;0.00478326;0;0;0;0.00512574;0;0.00427293;0;0;0;0;0;0.00547851
ordinateur;0.00225925;0;0;0;0;0;0;0.00169924;0;0;0;0;0;0;0.00162338;0;0;0.00137528
éducation;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0;0.000406339;0;0;0
technologie;0;0.000351185;0;0;0;0.0003003;0;0;0;0;0;0;0;0;0;0;0;0
juin;0;0.00280259;0;0;0;0.00239736;0;0.00339271;0;0;0;0.00214104;0;0.00272572;0;0;0;0
secondaire;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bouton;0;0.0105958;0.0117806;0;0.0185573;0.00922482;0;0;0;0.00972112;0;0.0085129;0.0161418;0;0;0;0;0
simple;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bouton radio;0;0.00140326;0;0;0;0.00120012;0;0;0;0;0.00237178;0;0;0;0.00162338;0;0;0
radio;0;0.036691;0;0;0.0501139;0.0321262;0;0;0.0439166;0.0319514;0.0436826;0;0.0450975;0;0.0385814;0;0;0.0346032
bouton de réinitialisation;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cocher;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
elements;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
focus;0;0.000351185;0;0;0;0;0;0;0;0.000321906;0;0;0;0;0;0;0;0
fonction choix;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
localisation;0;0.000351185;0;0;0;0;0.000441404;0;0;0;0;0;0;0;0;0;0;0
types;0;0.179309;0.196571;0;0.191927;0.207415;0.191844;0.196946;0.201762;0.185276;0.176024;0.167412;0;0.187475;0.191855;0.141435;0;0
authentification;0;0.0107732;0.0115875;0;0;0;0;0.0125945;0;0;0;0.00851403;0.0158772;0.0101386;0.0124448;0;0;0
session;0;0.0516843;0.0567622;0;0.0759184;0.0510175;0;0;0;0.0496875;0.0537158;0.0413572;0.0657767;0.0523771;0.0598485;0;0;0
entités;0;0;0.0244182;0;0;0.0188624;0.0274855;0.026512;0;0;0;0.0168754;0;0.0213975;0.0253566;0;0;0.0215597
étrangères;0;0.000351185;0;0;0;0;0;0;0;0;0;0.000268132;0;0;0;0;0;0
gestion contenu;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
phpmyadmin;0;0.0219893;0;0;0.0375807;0.0188624;0;0.026512;0;0.0201925;0;0.0168754;0;0.0213975;0;0;0;0.0215597
communication;0;0.00921579;0.0104429;0.0242268;0.0146707;0;0;0.0109267;0;0;0;0;0;0.00930626;0.0110531;0;0;0
bilan;0;0.000351185;0;0.00106496;0;0;0;0;0;0;0;0;0;0;0;0;0;0
enonce;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
schema;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
schema conceptuel;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
premier;0;0.00990787;0.010626;0.0273196;0;0.00863481;0;0;0;0.00876773;0;0.00785096;0;0;0.0114458;0;0;0
utilisabilité;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
interactifs;0;0.000351185;0;0;0;0.0003003;0;0;0;0;0;0;0;0;0;0;0;0
déterminante;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
véhiculer;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
côté serveur;0;0.142426;0.150931;0;0.200233;0.122976;0;0.158702;0.164162;0.130666;0;0.104559;0;0.136698;0.156899;0;0;0.137104
langage de script;0;0;0;0.0851761;0.063238;0.0597462;0.0631516;0;0.0684961;0.0564126;0.0770232;0.0529615;0;0.0582788;0.0593488;0.0840979;0;0
illustrer;0;0.000351185;0;0;0;0.0003003;0;0;0;0;0;0;0;0;0;0;0;0
internet;0;0.0795399;0.0856378;0;0.121108;0.0677397;0;0;0.0964083;0.0722604;0;0.0575982;0;0.0758197;0.0897151;0;0;0.0765322
juste;0;0.00140326;0;0;0;0;0;0.00169924;0;0;0;0.00107167;0;0;0;0;0.00693842;0
avoir accès;0;0.00140326;0;0;0;0.00120012;0;0;0;0;0;0;0;0;0.00162338;0;0;0.00137528
cours en ligne;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000344175
moindre;0;0.00140326;0;0;0;0.00120012;0;0;0;0;0;0;0;0;0.00162338;0;0;0.00137528
hit;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
système;0;0.0800387;0.0898396;0;0;0.0698519;0.0968062;0.0936301;0;0.0738645;0;0.0617702;0;0.0773342;0.0914454;0;0;0.078568
système de gestion;0;0.00558952;0;0.0167715;0;0.00478326;0;0;0;0;0;0.00427293;0;0.00543663;0.00646204;0;0;0
système de gestion de base de donnée;0;0.00558952;0;0;0;0.00478326;0;0.00676247;0;0;0;0.00427293;0.00854017;0;0.00646204;0;0;0
sensibles;0;0.00558952;0;0;0;0;0;0.00676247;0;0;0;0.00427293;0.00854017;0.00543663;0.00646204;0;0;0
convient;0;0.000702124;0;0;0;0.00060042;0;0;0;0;0;0;0;0;0.000812348;0;0;0
circonstances;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
macromedia;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
macromedia dreamweaver;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
insertion;0;0.0167126;0;0.043043;0;0.0158307;0;0.0178349;0.0224822;0.0155039;0;0.0150973;0.0245495;0;0;0;0;0
aller;0;0.000702124;0;0;0;0;0;0;0;0.000643604;0;0;0;0;0;0;0;0.000688113
webmail;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
valeur par défaut;0;0.0699301;0.0716199;0;0;0.0619369;0.081702;0.0810915;0;0;0;0.059967;0.0905428;0.0679765;0.0811918;0;0;0.0694888
finale;0;0.000702124;0;0;0;0;0;0;0;0;0;0.000536121;0;0;0;0;0;0.000688113
porter;0;0.00140326;0;0;0;0;0;0;0;0;0;0.00107167;0.0021488;0;0.00162338;0;0;0
rows;0;0.00140326;0;0;0;0;0;0;0;0;0.00237178;0;0;0;0.00162338;0;0;0.00137528
menu;0;0.00558952;0;0;0.00966767;0;0;0;0.00747489;0.00512574;0;0;0;0.00543663;0.00646204;0;0;0
variable;0;0.00280259;0;0;0;0.00239736;0;0;0;0.00256946;0;0.00214104;0;0;0.00324149;0;0;0
sélection multiple;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0.000538068;0;0;0;0;0
multiple;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
précèdent;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
indispensable;0;0.000702124;0;0;0;0;0;0;0;0;0;0;0;0.000682827;0.000812348;0;0;0
possible;0;0.00280259;0;0;0;0.00239736;0;0;0;0;0;0.00214104;0;0.00272572;0.00324149;0;0;0
afficher;0;0.0206434;0.0213659;0;0;0.0177043;0.0240498;0.0248963;0;0;0;0.0169111;0.0291439;0;0.0238095;0;0;0
parfois;0;0.000702124;0.000781555;0;0;0;0;0.00085034;0;0;0;0;0;0;0;0;0;0
nécessaire;0;0;0;0;0;0.00120012;0;0;0;0;0;0.00107167;0.0021488;0;0.00162338;0;0;0
sélection simple;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
distance;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0;0.000406339;0;0;0
accesskey;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
serveur;0;0.0825483;0.0977164;0;0.10116;0.0742025;0;0.0816822;0;0.0800651;0;0.0720201;0.0913636;0.0751239;0;0;0.122736;0.0829146
vouloir;0;0.0654053;0.0706835;0;0;0.0671886;0;0.0774168;0.0860192;0.0615871;0.0843436;0.0507916;0;0.0676344;0.0720402;0;0;0
courants;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0.00034153;0;0;0;0
endroit;0;0.0111169;0;0;0;0.00952098;0;0.0134341;0;0;0;0.00850951;0;0.0108145;0.0128411;0;0;0.0108973
symbole;0;0.000351185;0;0;0;0;0;0.000425351;0;0;0;0;0;0;0;0;0;0
alternatif;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
math;0;0.0111169;0.01236;0;0.0191502;0.00952098;0.0139342;0;0;0.0101992;0;0;0;0;0.0128411;0;0;0
histoire;0;0.00140326;0;0;0;0.00120012;0;0;0.00187926;0;0;0;0;0;0.00162338;0;0;0
document object model;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0.00034153;0;0;0;0
consortium;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
détecter;0;0.00280259;0;0;0;0.00239736;0;0.00339271;0;0.00256946;0;0;0;0;0.00324149;0;0;0
class;0;0.0184102;0.0194731;0.0489022;0;0.016839;0;0;0;0.017225;0;0.0158667;0;0.0182549;0;0;0;0.0182217
qualificatif;0;0.000351185;0;0;0;0;0.000441404;0;0;0;0;0;0;0;0;0;0;0
examiner;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
contexte;0;0.000351185;0;0;0;0;0;0;0;0;0;0.000268132;0;0;0;0;0;0
encodage;0;0.0219893;0.0244182;0;0;0;0;0.026512;0.0292438;0.0201925;0;0.0168754;0;0.0213975;0.0253566;0;0;0
composer;0;0.00558952;0.00621842;0;0;0.00478326;0;0.00676247;0;0;0;0;0.00854017;0;0.00646204;0;0;0
boîte de dialogue;0;0.000351185;0;0;0;0;0;0;0;0;0;0.000268132;0;0;0;0;0;0
chaîne;0;0.0219893;0.0244182;0;0;0.0188624;0.0274855;0.026512;0;0;0;0.0168754;0;0;0.0253566;0;0;0.0215597
modèle objet;0;0.0111169;0;0;0;0.00952098;0;0.0134341;0;0.0101992;0;0.00850951;0;0.0108145;0;0;0;0.0108973
document;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0;0.000406339;0;0;0
identique;0;0.00140326;0.00156189;0;0;0.00120012;0;0;0;0;0;0.00107167;0;0;0;0;0;0
fichier batch;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
touche de tabulation;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
supplémentaires;0;0.0111169;0.01236;0;0;0;0;0.0134341;0.0148389;0;0;0.00850951;0;0.0108145;0.0128411;0;0;0
label;0;0.000351185;0;0;0;0;0;0;0;0.000321906;0;0;0;0;0;0;0;0
également;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
menu en cascade;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
langage objets;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
délicat;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feuilles de style;0;0.00280259;0.00311891;0;0.00485732;0.00239736;0;0;0;0;0;0;0.00428839;0;0;0;0;0
feuilles de style en cascade;0;0.0102537;0;0.028866;0.0173653;0.00953232;0;0;0;0.00924597;0;0;0.0148187;0.00997464;0;0;0;0
fonctionnement;0;0.00140326;0;0;0.00243457;0;0;0;0;0.00128638;0;0.00107167;0;0;0;0;0;0
stratégie;0;0.000351185;0;0;0;0;0;0;0;0.000321906;0;0;0;0;0;0;0;0
feuille de style;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
concept;0;0.00558952;0;0;0.00966767;0.00478326;0.00701601;0.00676247;0;0;0;0;0;0;0;0;0;0.00547851
abstrait;0;0.00280259;0.00311891;0;0;0.00239736;0;0;0;0;0;0.00214104;0;0;0;0;0;0.00274678
concrétisation;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sens;0;0.00559245;0;0;0;0.00448498;0;0;0;0.00480615;0;0;0.00773952;0;0.00585622;0;0.0246389;0
double point;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
point-virgule;0;0.00280259;0;0;0;0.00239736;0;0.00339271;0;0;0;0.00214104;0;0;0.00324149;0;0;0
applicables;0;0.000351185;0;0;0;0;0;0.000425351;0;0;0;0;0;0;0;0;0;0
élément html;0;0.0111169;0;0;0.0191502;0.00952098;0;0;0;0.0101992;0;0.00850951;0;0;0.0128411;0;0;0.0108973
contextuels;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rouge;0;0.0111169;0;0;0;0.00952098;0;0;0;0.0101992;0;0.00850951;0.0169357;0.0108145;0;0;0;0.0108973
éditeur de texte;0;0.00140326;0;0;0;0.00120012;0;0;0;0.00128638;0;0;0;0;0;0;0;0.00137528
pixel;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
signaler;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0.00034153;0;0;0;0
éditeur html;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
partielle;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0;0.000406339;0;0;0
tenir compte;0;0.000702124;0;0;0;0;0;0;0;0;0;0.000536121;0;0;0.000812348;0;0;0
hiérarchie;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
algorithme;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
énoncé;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0;0.000406339;0;0;0
valables;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
retrouver;0;0.00558952;0.00621842;0;0;0;0;0.00676247;0;0.00512574;0;0;0;0.00543663;0.00646204;0;0;0
type de fichier;0;0.000351185;0;0;0;0;0;0;0;0;0;0.000268132;0;0;0;0;0;0
styler;0;0.000351185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000344175
arial;0;0.00140326;0;0.00424628;0.00243457;0;0;0;0;0;0;0;0.0021488;0;0;0;0;0
helvetica;0;0.000351185;0;0;0.000609756;0;0;0;0;0;0;0;0;0;0;0;0;0
script côté client;0;0.000351185;0;0;0;0.0003003;0;0;0;0;0;0;0;0;0;0;0;0
côté client;0;0.0781225;0.0829312;0;0.114248;0.0661899;0;0.0878782;0.0927835;0.0706164;0;0.0564567;0;0.0740916;0.0867148;0;0;0
interactivité;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
invoquer;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
semaine;0;0.00280259;0;0;0;0.00239736;0;0;0;0.00256946;0;0.00214104;0;0;0.00324149;0;0;0
sommes;0;0.000702124;0;0;0;0;0;0;0;0;0;0;0;0.000682827;0;0;0;0.000688113
concaténation;0;0.175087;0.165536;0;0.205728;0.169986;0.171424;0.183248;0.19632;0.157775;0.133359;0;0;0.166175;0.176809;0;0;0.165584
souplesse;0;0.000351185;0;0;0;0.0003003;0;0;0;0;0;0;0;0;0;0;0;0
client mail;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
travers;0;0.00262743;0;0;0;0;0.00330033;0;0;0.00256987;0;0;0;0.00255537;0;0;0.0129199;0
e-mail;0;0.00140326;0.00156189;0;0;0.00120012;0;0;0;0;0;0;0;0;0.00162338;0;0;0
mailto;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
intéressant;0;0.000175623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clic;0;0.00140326;0;0;0;0.00120012;0;0;0;0.00128638;0;0;0;0;0.00162338;0;0;0
minimale;0;0.00140326;0;0;0.00243457;0;0;0.00169924;0;0;0;0;0;0;0.00162338;0;0;0
