Objects;Weight
science bn:00069670n;0.147126
computer bn:00021464n;0.091954
statecharts bn:01128895n;0.0735632
systems bn:15125301n;0.101149
david harel bn:03178978n;0.0436782
mathematics bn:00053823n;0.349425
state bn:00023236n;0.0183908
state machine bn:00212740n;0.287356
diagrams bn:00026817n;0.264368
communication bn:00021221n;0.0643678
units bn:00021497n;0.45977
language bn:00049910n;0.23908
behavior bn:00009657n;0.0321839
complex bn:00100148a;0.23908
complex system bn:03086504n;0.0551724
problem bn:00048242n;0.0551724
reactive systems bn:02824399n;0.103448
example bn:00032100n;0.14023
automobiles bn:00007309n;0.0367816
networks bn:00024712n;0.0183908
kind bn:00035907n;0.0091954
way bn:00033729n;0.0712644
time bn:00077270n;0.298851
simulation bn:00021496n;0.0367816
set bn:00070697n;0.114943
output bn:00036821n;0.062069
information bn:00046705n;0.117241
tool bn:00077585n;0.225287
number bn:00058285n;0.062069
state transition bn:03348716n;0.137931
nature bn:00057017n;0.0735632
triggering bn:00082306v;0.137931
hierarchical bn:00104156a;0.0321839
orthogonality bn:00059586n;0.126437
main bn:00099598a;0.0735632
possible bn:00108829a;0.23908
broadcast bn:00013234n;0.0965517
semantics bn:00070404n;0.183908
concept bn:00021547n;0.22069
occurring bn:00085337v;0.103448
america bn:00003341n;0.204598
achieved bn:00082226v;0.0367816
automata bn:00007371n;0.0735632
c d bn:00016915n;0.0689655
sec bn:00068672n;0.0275862
history bn:00044268n;0.0091954
effect bn:00021961n;0.062069
require bn:00091028v;0.195402
determinism bn:00026654n;0.0183908
simultaneous bn:00099916a;0.0137931
application bn:00005095n;0.232184
possibility bn:00045632n;0.14023
light bn:00051108n;0.0367816
second bn:00095974a;0.172414
merely bn:00114626r;0.0643678
reg bn:01922794n;0.0045977
timers bn:00077309n;0.0091954
syntax bn:00062118n;0.114943
substates bn:00964536n;0.0482759
conditional bn:00100214a;0.0045977
defined bn:00086465v;0.232184
formal syntax bn:01042120n;0.0367816
operational semantics bn:02057536n;0.0045977
definition bn:00025928n;0.305747
condition c bn:00675915n;0.0045977
subset bn:00074971n;0.0183908
management bn:00053116n;0.0183908
higraphs bn:01691263n;0.0367816
finite bn:00102992a;0.0183908
new york bn:00041611n;0.0781609
automata theory bn:00152075n;0.0091954
entity bn:00031027n;0.0091954
types bn:00016413n;0.110345
multiple bn:00107028a;0.108046
composite bn:00100155a;0.0091954
sequence bn:00070574n;0.0183908
large number bn:14223782n;0.0183908
goal bn:00030721n;0.0045977
scenario bn:01190125n;0.0045977
city bn:03335997n;0.0045977
workflows bn:00081578n;0.0091954
plant bn:00035324n;0.0045977
transition state bn:03731398n;0.0091954
strategy bn:00069579n;0.0091954
police bn:00022026n;0.0091954
transducer bn:00077966n;0.0045977
code bn:00020354n;0.0045977
current bn:00096401a;0.0666667
traffic light bn:00074441n;0.0091954
bit bn:00010731n;0.016092
include bn:00089662v;0.0045977
logical value bn:00855623n;0.0045977
gate bn:00037487n;0.0045977
flip-flop bn:00035248n;0.0045977
summary bn:00075142n;0.0321839
autonomous bn:00097830a;0.0045977
stateflow bn:03369007n;0.0183908
red light bn:00066676n;0.0045977
composite states bn:00892979n;0.0091954
inner bn:00105133a;0.0045977
deep bn:00101054a;0.0045977
simple bn:00098053a;0.016092
atomic bn:00097696a;0.0045977
interaction diagram bn:02571962n;0.0183908
activity diagrams bn:02627321n;0.0045977
deterministic finite state automata bn:03499526n;0.0091954
superstate bn:03656095n;0.0045977
fsa bn:03013778n;0.0045977
basic bn:00098103a;0.0045977
fsms bn:03431506n;0.0045977
state actions bn:00955439n;0.0045977
